LinkedNodeID,nid ( Content Page ID),Lang,title ( Content page title),H5Pcontent
3709,3748,en,Benefits Processing in Ni-kshay to DBT approver,3221
3710,3749,en,Random revalidation of checked beneficiaries and the amount,3599
3711,3750,en,Confirming availability of funds in PFMS,3245
3712,3751,en,Applying DSC to approve the final payment,3209
3713,3752,en,Beneficiary Registration Request from Nikshay to PFMS,3219
3714,3753,en,Beneficiary Registration Response from PFMS to Nikshay,3220
3715,3754,en,Batching of Benefits in Nikshay,3218
3716,3755,en,Payment Request from Nikshay to PFMS,3558
3717,3756,en,Payment Response from PFMS to Nikshay,3559
3718,3757,en,Rebatching of beneficiaries in PFMS,3602
3719,3758,en,Reports available from PFMS,3611
3720,3759,en,Analysing DBT Reports for performance,3207
3721,3760,en,DBT troubleshooting,1179
3722,3761,en,Troubleshooting for DBT at the Beneficiary level,4437
3723,3762,en,Beneficiary Registration Status from PFMS,7587
3724,3763,en,Troubleshooting for DBT at Benefit Level,4435
3725,3764,en,Troubleshooting for DBT for banking issues,4438
3726,3765,en,Reasons and actions when Ni-kshay has not generated benefits,4833
3727,3766,en,Troubleshooting for DBT at the PFMS level,4436
3728,3767,en,EP12 External File Load Status Report,4834
3729,3768,en,Public Finance Management System,1180
3771,3772,en,Local Procurement Process,7510
3868,3955,en,Identifying Breaks in Liquid Culture Protocol,3300
3869,3956,en,BACTEC MGIT 960 System Growth Detection,3214
3870,3957,en,Work-up for Positive MGIT Cultures,4032
3871,3958,en,Interpreting MGIT Results,3322
3872,3959,en,Liquid Culture Contamination and sources of contamination,3332
3873,3960,en,Monitoring Liquid Culture Contamination,3537
3874,3961,en,False Positive MGIT Cultures,
3875,3962,en,False Negative MGIT Cultures,3290
3876,3963,en,Impact of False MGIT Culture Results,3301
3877,3964,en,Troubleshooting LC Growth Recovery,
3878,3965,en,Troubleshooting LC Detection Time,4013
3879,3966,en,Troubleshooting High Liquid Culture contamination,4011
3880,3967,en,Decontamination of Contaminated MGIT Culture,3259
3881,3968,en,Documentation of MGIT Cultures,3265
3882,3969,en,MGIT Culture Reading Schedule,3502
3883,3970,en,MGIT 960 Culture Detection Time Frame,3481
3884,3971,en,MGIT 960 Instrument Reports,3487
3885,3972,en,Reading MGIT 960 Tubes Manually,3601
3886,3973,en,LC Identification Methods for MTB/Isolated Mycobacteria,3327
3887,3974,en,MTB growth characteristics and morphology,3538
3888,3975,en,AFB Smears from Liquid Culture,7515
3889,3976,en,Rapid Antigen Detection/Immunochromatographic Assay for MTB,3600
3890,3977,en,Procedure for Immunochromatographic Test SD Bioline Assay/Capillia/TBcID,3582
3891,3978,en,Inoculum Preparation for Immunochromatographic Test SD Bioline Assay/Capillia/TBcID,3310
3892,3979,en,Results interpretation for Immunochromatographic Test SD Bioline Assay/Capillia/TBcID,3613
3893,3980,en,Internal Quality Control Kits for Immunochromatographic Test SD Bioline Assay/Capillia/TBcID,3314
3894,3981,en,Biochemical Tests for MTB,3224
3895,3982,en,Susceptibility of MTB to p-Nitrobenzoic acid (PNB),3895
3896,3983,en,Niacin production test for MTB,3541
3897,3984,en,Nitrate reduction test for MTB,3544
3898,3985,en,Catalase peroxidase test for MTB,3236
3899,3986,en,Storage of Culture Isolates,3892
3900,3987,en,Media and consumables required to store culture isolates,4369
3901,3988,en,Preparation of Selective Middlebrook- 7H9 Liquid Medium,3572
3902,3989,en,Quality Control of Selective Middlebrook- 7H9 Liquid Medium,3595
3903,3990,en,Inoculation Procedure for Storage of Culture Isolates,3308
3904,3991,en,Sterility Check of Culture Isolates,3891
3905,3992,en,Incubation and Storage of Culture Isolates,3303
3906,3993,en,Revival of the Frozen Cultures,3618
3907,3994,en,MTB Drug Resistance,
3908,3995,en,Mechanism of action-anti TB drugs first line and second line,
3909,3996,en,Drug Susceptibility Methods,
3910,3997,en,"Requirements for submission, acceptance and processing for culture Isolates",
3911,3998,en,Acceptance of MTB Isolates for DST,
3912,3999,en,Preparing the Isolate for DST,
3913,4000,en,Preparing the Isolate for Liquid Culture DST,3573
3914,4001,en,SIRE Susceptibility Testing,3877
3915,4002,en,Critical Concentrations and Reconstitution of SIRE Drugs,3252
3916,4003,en,Pyrazinamide PZA Susceptibility Testing,3588
3917,4004,en,Critical Concentration and Reconstitution of PZA,3251
3918,4005,en,Second-line Phenotypic Drug Susceptibility Testing,7516
3919,4006,en,Critical Concentration and formulations of Second-line Anti-TB Drugs for DST,3250
3920,4007,en,Preparation and Storage of Second-line Anti-TB Drugs used for DST,3571
3921,4008,en,Inoculum Preparation for First and Second-line Phenotypic DST,3309
3922,4009,en,Inoculum Preparation from MGIT Positive Culture,3311
3923,4010,en,Inoculation of Growth Control Tube/Drug Containing Tubes,3315
3924,4011,en,PZA Inoculum Preparation,3589
3925,4012,en,Inoculation of PZA Growth Control/Drug Containing Tube,3307
3926,4013,en,Incubation of MGIT 960 DST Sets,3304
3927,4014,en,Principle of MGIT DST Reading,3576
3928,4015,en,Procedure for Reading MGIT DST Results,3583
3929,4016,en,Unloaded MGIT DST Report,4023
3930,4017,en,Validation of Resistant/Unexpected MGIT DST Results,4026
3931,4018,en,LC DST Recording and Reporting,3326
3933,4019,en,Drug Susceptibility Testing Logs,
3934,4020,en,Final Result Reporting,3291
3935,4021,en,MGIT 960 DST Equipment and Reagents Troubleshooting,3485
3936,4022,en,MGIT 960 DST Inoculum Troubleshooting,3486
3937,4023,en,"Troublsehooting Invalid DST Sets "" X""",4017
3938,4024,en,Troubleshooting Non-interpretable DST Results,4015
3939,4025,en,Troubleshooting False Susceptible DST Results,4009
3940,4026,en,Troubleshooting False Resistant DST Results,4001
3941,4027,en,Troubleshooting Unexpected/False Profile of DST Isolates,4016
3942,4028,en,Retesting MGIT DST Results,3616
3943,4029,en,MGIT DST Quality Control,3513
3944,4030,en,Standard Controls,7514
3945,4031,en,Procedure of Quality Control for DST,7513
3946,4032,en,Quality Control of the MGIT DST Inoculum,3596
3947,4033,en,Quality Control in DST results interpretation,3593
3948,4034,en,Quality Assurance in TB C&DST Laboratories,3590
3949,4035,en,C&DST Laboratory Arrangement and Administration,3231
3950,4036,en,Pre-examination QA Procedures in C&DST Laboratories,3565
3951,4037,en,Examination QA Procedures in C&DST Laboratories,3282
3952,4038,en,Post-examination QA Procedures in C&DST Laboratories,3564
3953,4039,en,Quality Improvement Activities in C&DST Laboratories,3598
3954,4040,en,External Quality Assurance for C&DST laboratories,3285
4144,4152,en,Quality,5
4153,4155,en,Quality Improvement,13
4181,4182,en,Concept of Value Based Healthcare,16
4329,4334,en,Presumptive NTM,3958
4330,4335,en,Isolated Non-TB Mycobacteria and their sites of infection,1182
4331,4336,en,Diagnosis of NTM Lung Disease,1183
4332,4337,en,Clinical and radiographic manifestations,1184
4333,4338,en,Laboratory findings of NTM,4135
4339,4340,en,Radiology in TB Diagnosis,
4341,4346,en,Management of TB Patient - Exteremely Underweight,5531
4342,4347,en,Management of TB Patient - Severely Underweight,5639
4343,4348,en,Management of TB Patient - Mild and Moderate Underweight,5229
4344,4349,en,Management of TB Patient - Normal Weight,5613
4345,4350,en,Management of TB Patient - Overweight/Obese,4072
4361,4371,en,General Instruction for Hospitalization,
4362,4372,en,Linkages during Referral,
4370,4380,en,District Tuberculosis Officer - DTO,
4387,4391,en,Preparation of Line-listing of Eligible Patients,
4388,4392,en,Method to Conduct PTFU Intervention,
4390,4393,en,Forms for the Telephonic call and Home Visit,
4389,4394,en,Roles and Responsibility of Staff,
4395,4396,en,Adherence Management Framework,
4397,4400,en,Adherence Management - Summary Workflow,
4398,4401,en,Adherence Terminology & Program Updates,
4399,4402,en,Adherence Quality Indicators,
4403,4404,en,Medication Dispensation and Custody,
4405,4406,en,Adherence Monitoring Methods - Manual,
4407,4409,en,Selection of Monitoring Methods by Type of Patient,
4408,4410,en,Selection of Monitoring Methods by Type of Digital Technology,
4411,4412,en,Patient Escalations,
4413,4414,en,Adherence Intervention,
4351,4415,en,Nausea and Vomiting,3539
4436,4439,en,Biosafety Cabinet [BSC] Class I,1192
4437,4440,en,Biosafety Cabinet [BSC] Class II Type A2,
4438,4441,en,Biosafety Cabinet [BSC] Class III,137
4472,4473,en,Presumptive TB Examination Rate,5994
4474,4475,en,Mental Health Issues in TB patients,3433
4476,4477,en,Differentiated care for better outcomes,
4478,4481,en,Risk assessment in differentiated care,
4479,4482,en,Comprehensive package of differentiated care,
4480,4483,en,Stratification in differentiated care,
4484,4485,en,Ayushman Bharat Health Account [ABHA] workflow in Ni-kshay,1819
4486,4488,en,Community based death review,
4487,4489,en,Facility-based mortality audit [FBMA],
4490,4491,en,Medical College Core committee,
4492,4493,en,"FAST - Finding [presumptive] TB cases Actively, Separating, and Treating them",
4494,4495,en,Overview of SNC,3989
4496,4497,en,"Concept of NIKSHAY Episode, Case in the care cascade",7222
4498,4499,en,General principles of financial management,4835
4500,4501,en,Costing norms in NTEP,
4502,4505,en,Processing of Bills and Vouchers- SOPs,3943
4503,4506,en,"Cash Book, Advance tracking and Ledger",1649
4504,4507,en,Budget and Expenditure monitoring System,1651
4508,4509,en,Concept of SNA,7230
4510,4511,en,Limit concept,
4512,4513,en,Jan Andolan,7508
4514,4516,en,Roles and responsibilities of stakeholders under Jan Andolan,7545
4515,4517,en,Pradhan Mantri TB Mukt Bharat Abhiyaan,7534
4518,4522,en,Stakeholders under Pradhan Mantri TB Mukt Bharat Abhiyaan,7547
4519,4523,en,Ni-kshay Mitras and their roles,1686
4520,4524,en,Service delivery Ni-kshay Mitra model in the private sector,1823
4521,4525,en,Identification and Registration of Ni-kshay Mitras,7529
4526,4527,en,Needs assessment of patients under TB Mukt Bharat Abhiyaan,7072
4528,4529,en,Support Delivery Models under PMTBMBA,7071
4530,4531,en,Tribal TB Initiative,2958
4532,4533,en,Schemes of MoTA,2957
4534,4535,en,Undertaking a needs assessment,4021
4536,4537,en,Using the Bundling Approach,4025
4538,4539,en,Stakeholder mapping for partnerships,2988
4540,4541,en,National Framework for A Gender-Responsive Approach to TB in India,7520
4566,4570,en,Monitoring indicators for case finding,4246
4567,4571,en,Monitoring indicators related to Notification,4247
4572,4574,en,Role of CHO in TB Prevention,6054
4573,4575,en,Role of CHO in NTEP,6053
4577,4578,en,"National Programme for Prevention and Control of Cancer, Diabetes, Cardiovascular diseases and Stroke [NPCDCS]",1827
4579,4581,en,Shorter Injectable-containing MDR/RR-TB Regimen: Eligibility Criteria,1836
4580,4582,en,Shorter Injectable-containing MDR/RR-TB Regimen: Regimen and Duration,1837
4623,4624,en,Role of SHC-HWC in TB Case Management and Support,6111
3435,4625,en,DBT NPY,7586
4645,4646,en,Role of a DTO,1865
4647,4648,en,Constituents of Patient-wise Boxes [PWB] of Longer Oral M/XDR-TB Regimen,2247
4649,4668,en,General Terms related to PIP,1654
4650,4669,en,NHM PIP cycle,1512
4651,4670,en,FMR code of NTEP - NHM PIP,1402
4652,4671,en,Budget Heads of NTEP under NCDC Flexipool,4266
4653,4672,en,Flow of funds from NHM to NTEP,2000
4654,4673,en,Supplementary NHM PIP,1514
4655,4674,en,Identification of Gaps using the Known Program Indicators- Case Finding,1562
4656,4675,en,Identification of Gaps using the Known Program Indicators- TB Treatment,1565
4657,4676,en,Identification of Gaps using the Known Program Indicators- TB Prevention,1566
4658,4677,en,Identification of Gaps using the Known Program Indicators- Case Finding,
4659,4678,en,Needs assessment for HRD,4837
4660,4679,en,SWOT analysis of the program/indicators,1515
4661,4680,en,The NHM PIP Sheet format,6205
4662,4681,en,Determining the priority activities,1571
4663,4682,en,Setting the targets,1572
4664,4683,en,Determining activities under each priority need,1574
4665,4684,en,Making financial assumptions and preparing the budget,4838
4666,4685,en,Submission and Appraisal of the NHM PIP,4270
4667,4686,en,Preparing the activity wise micro plan,1998
4725,4744,en,Coordination Mechanism between NTEP and NPCDCS,3247
4726,4745,en,TB-Diabetes service delivery integration,3995
4727,4746,en,Community-Based Assessment Checklist [CBAC] Form for Early Detection of NCDs and Tuberculosis,3244
4728,4747,en,Reporting and recording for NPCDCS,3609
4729,4748,en,TB-Malnutrition: A vicious cycle,3997
4730,4749,en,Nutritional Requirements [Macro and Micro] in patients with Active TB,4042
4731,4750,en,Nutritional Assessment,4040
4732,4751,en,Pathway for Nutritional Management of patients with TB,3556
4733,4752,en,Structure of Task Force- Task Force Mechanism,2051
4734,4753,en,Formation Medical College Core Committee,2052
4735,4754,en,Functions of core committee,7499
4736,4755,en,SWOT of Task force mechanism,3931
4737,4756,en,State task force and its composition,2054
4738,4757,en,Constitution of STF OR Committee,2055
4739,4758,en,Functions of STF,2056
4740,4759,en,Zonal task force and composition,2043
4741,4760,en,Functions of ZTF,2057
4742,4761,en,NTF and composition,2058
4743,4762,en,Function of NTF,2059
4795,4796,en,Shorter Oral Bedaquiline-containing MDR/RR-TB Regimen: Replacement Sequence of Drugs,5670
4797,4799,en,Management of DR-TB ADR: Gastrointestinal Symptoms [Nausea and Vomiting],4310
4798,4800,en,ADR: Hearing Loss/ Ototoxicity,2940
4568,4801,en,Monitoring indicators related to UDST,7532
4569,4802,en,Monitoring indicators related to ACF,4059
4803,4805,en,Monitoring indicators related to TB Treatment,7518
4804,4806,en,Monitoring indicators related to DR-TB Treatment,4062
4807,4808,en,Monitoring indicator for TB Treatment outcome,4048
4809,4810,en,Monitoring indicators related to Adherence,4060
4811,4812,en,Monitoring of indicators related to TB-HIV,7517
4813,4814,en,Monitoring of indicators related to TB-HIV Treatment,4094
4815,4816,en,Monitoring of indicators related to TB-HIV prevention,4460
4817,4818,en,Monitoring of Tobacco usage in TB patients,7519
4819,4820,en,Monitoring of indicators related to DBT,4065
4822,4828,en,The NTEPs Training System,6973
4823,4829,en,Planning the training,6989
4824,4830,en,The LMS- Swasth-eGurukul,1804
4825,4831,en,Operationalising the training,6977
4826,4832,en,Monitoring of training,4055
4827,4833,en,Role and Responsibilities of key Stakeholders,3752
4834,4841,en,General Process of Supervision,1774
4837,4842,en,Guidelines for Selection of area/health facility for Supervision,1777
4836,4843,en,Planning for Supervisory visit,
4835,4844,en,Pre-requisites for Supervision,1776
4838,4845,en,Modalities of Supervision,1781
4839,4846,en,Documenting the Supervisory visit,1780
4847,4853,en,Incentives,
4848,4854,en,Strategic purchase,
4849,4855,en,Provisions under the NTEP for the Private Practitioners,3798
4850,4856,en,Private health care led partnership,
4851,4857,en,Corporate Sector Engagement,2090
4852,4858,en,Inter-ministerial coordination,1716
4859,4860,en,Intensified case-finding reporting,2730
4861,4864,en,Interventions for Screening of TB in TB-HIV Patients,
4862,4865,en,Initiation of Anti-retroviral Therapy [ART] in PLHIV with DR-TB,3305
4863,4866,en,TB and Diabetes comorbidity,4282
2109,4867,en,Patient Education and Counselling,
4868,4871,en,Sub-national Certification,
4869,4872,en,Level of monitoring,
4870,4873,en,Protocol for review meetings,
4874,4875,en,Patient Helpdesk,1738
4878,4879,en,Recommended Supervisory Visits,1779
4880,4887,en,Joint Supportive Supervision Mission,4139
4881,4888,en,Nikshay Data Policy for Monitoring and Review: Outcome,1808
4882,4889,en,Nikshay Data Policy for Monitoring and Review,4050
4883,4890,en,Review Meeting Protocols- District Level/ Block Level/ Village level,1800
4884,4891,en,Review Meeting Protocols- State Level,1782
4886,4892,en,Levels of Monitoring,4839
4893,4894,en,KEY FEATURES OF PIP 2022-24,4137
4896,4907,en,Securing the funds,7546
4897,4908,en,Quarterly SoE,7540
4898,4909,en,Accounting,2004
4899,4910,en,Issue and receipt of vouchers,5211
4900,4911,en,Maintaining accounting books,5223
4901,4912,en,Financial audits,7497
4902,4913,en,Logins authorities in PFMS,5222
4903,4914,en,PFMS Processes,7528
4904,4915,en,Setting up PFMS for NTEP,3722
4905,4916,en,Making payments in PFMS,
4906,4917,en,Generating expenditure reports,5038
4905,4918,en,Making payments in PFMS,5527
4923,4924,en,"Control, Elimination and Eradication",6861
5043,4927,en,Lymph node Tuberculosis [LNTB],4840
4926,4928,en,Pleural TB,2634
4930,4931,en,Shorter oral Bedaquiline-containing MDR/RR-TB regimen: Evidence,6192
4932,4933,en,EVIDENCE FOR ISONIAZID[H] MONO/POLY DR-TB REGIMEN,7491
4934,4939,en,ADRs due to TPT,1971
4938,4940,en,Treatment outcomes after TPT,3528
4941,4942,en,Monitoring indicators for TPT,4058
4943,4944,en,Management of missed doses in TPT,1995
4937,4945,en,Contraception and TPT,1978
4935,4946,en,TPT in Pregnancy,4621
4947,4948,en,Contraindications of TPT,1994
4950,4951,en,TB Forum,2014
4953,4955,en,Monitoring of work done by TB Champions,2018
4952,4956,en,Incentivising the TB Champions,2019
4954,4957,en,Empowering the TB Champions,2022
4958,4959,en,Teleconsultation for treatment support,2025
4965,4966,en,Mechanism of flow of funds [GIA],5669
4964,4967,en,Maintenance of funds at SHS/DHS,5226
4963,4968,en,Other financial norms for SHS /DHS,7523
4962,4969,en,Essential checks by STO/DTO,7492
4961,4970,en,Accounting books and records,2031
4960,4971,en,Financial Management - overview and objectives,7498
4973,4975,en,Need to involve Medical Colleges in NTEP,7560
4974,4976,en,Scope of activities in Medical College,6306
4994,4995,en,Verifications and validations of invoices,2066
4993,4996,en,Performance matrix for partnerships,7527
4992,4997,en,Payment and performance management for partnerships,7526
4991,4998,en,Activity based costing,2068
4990,4999,en,Budgeting for Partnership options,2070
4989,5000,en,Steps for contracting,6195
4988,5001,en,Output based Contract,7524
4987,5002,en,Fee for Service Contract,7496
4986,5003,en,Input based contracts,7504
4983,5004,en,Linkages of TB Services with Private providers,7509
4984,5005,en,Guidance document on Partnerships,2076
5006,5007,en,Partnership option - key features,3974
4985,5008,en,Steps to engage a service delivery,4841
4977,5009,en,Spectrum of Health Care Providers,7103
4978,5010,en,Steps for Engagement with the providers,6197
4979,5011,en,Onboarding Kit for Private Providers,4045
4980,5012,en,Involvement of Pharmacist/Chemist,2082
4981,5013,en,Involvement of Laboratories,4158
4982,5014,en,Involvement of Ayush Providers,4161
5016,5021,en,Why- Inter-Ministerial Engagement?,6209
5017,5022,en,Expected outcomes of Inter-Ministerial Engagement,5034
5018,5023,en,Different Ministries targeted under NTEP,4911
5019,5024,en,Process of Collaboration with different ministries,7538
5020,5025,en,Scope of collaboration with different ministries,6189
5026,5027,en,Multisector engagement- Overview,7533
5028,5029,en,Implementing a partnership approach,
5039,5040,en,3 I strategy for TB-HIV,4750
5041,5042,en,Centre of Excellence in DR-TB Care [CoE],2548
5043,5077,en,Lymph node Tuberculosis [LNTB],2604
5044,5078,en,Epidemiology of LNTB,2607
5045,5079,en,Pathogenesis of LNTB,2610
5046,5080,en,Clinical Presentation of LNTB,2611
5047,5081,en,Approach to Lymphadenopathy in LNTB,4083
5048,5082,en,Investigations for LNTB,2614
5052,5083,en,LNTB Clinical Scenarios,2631
5051,5084,en,Follow up in Treatment of LNTB,2618
5053,5085,en,Response to Treatment in LNTB,2619
5050,5086,en,Management of LNTB,2620
5049,5087,en,Microbiological confirmation in LNTB,2621
5096,5110,en,Clinical Presentation of Pleural TB,2635
5098,5111,en,Radiology for Pleural TB,2640
5097,5112,en,Diagnosis of Pleural TB,2641
5100,5113,en,Evaluation for alternate causes of Pleural TB,2642
5102,5114,en,Management of Pleural TB,2643
5103,5115,en,Complications of Pleural TB,2644
5106,5116,en,ENT TB,2645
5107,5117,en,Clinical Presentation of ENT TB,2646
5088,5118,en,Cutaneous TB,2648
5090,5119,en,Lupus vulgaris,2649
5091,5120,en,Scrofuloderma,2650
5092,5121,en,Tuberculosis verrucosa cutis,2651
5089,5122,en,Presumptive Cutaneous TB,7535
5093,5123,en,Diagnosis of Cutaneous TB,2653
5094,5124,en,Management and follow-up of cutaneous TB,2654
5108,5125,en,Approach to diagnosis of ENT TB,4082
5095,5153,en,Cutaneous TB Clinical Scenarios,2693
5104,5154,en,Pleural TB Clinical Scenarios,2694
5109,5155,en,Management of ENT TB,2695
5128,5156,en,ENT TB Clinical Scenarios,2696
5129,5157,en,CNS TB,2697
5130,5158,en,Spectrum of CNS TB,2700
5131,5159,en,CNS TB Clinical Presentation,2699
5132,5160,en,Diagnosis of CNS TB,2701
5133,5161,en,Management of CNS TB,2702
5134,5162,en,Complications of CNS TB,2703
5135,5163,en,CNS TB Clinical Scenarios,2704
5136,5164,en,Skeletal Tuberculosis,2705
5137,5165,en,Spinal Tuberculosis,2706
5140,5166,en,Diagnosis of Spinal TB,2707
5141,5167,en,Management of Spinal TB,2708
5142,5168,en,Drug Resistant Spinal TB,2709
5143,5169,en,Spinal TB Case Scenarios,2710
5138,5170,en,Extra-spinal osteoarticular TB,4842
5144,5171,en,TB of Hip Joint,2714
5145,5172,en,TB of Knee Joint,2715
5146,5173,en,TB of Ankle and foot,2716
5147,5174,en,TB of Shoulder,7554
5148,5175,en,TB of Elbow,2718
5149,5176,en,TB of Hand and wrist,2719
5150,5177,en,Poncet’s arthritis/ tuberculous rheumatism,2720
5151,5178,en,Spina ventosa,2721
5152,5179,en,Differential Diagnosis of TB Arthritis,2722
5180,5215,en,Abdominal TB,4081
5183,5216,en,Peritoneal TB,2734
5189,5217,en,Clinical Presentations of Peritoneal TB,2735
5190,5218,en,Diagnosis of Peritoneal TB,2736
5191,5219,en,Peritoneal TB Clinical Scenarios,2737
5184,5220,en,Pancreatic TB,2738
5192,5221,en,Diagnostic Approach to Pancreatic TB,2739
5180,5222,en,Abdominal TB,2740
5193,5223,en,Treatment of Abdominal TB,6208
5182,5224,en,Intestinal TB,2742
5194,5225,en,Clinical Presentation of Intestinal TB,2743
5195,5226,en,Diagnosis of Intestinal TB,2745
5198,5227,en,Management of Intestinal TB vs Chrons' Disease,2746
5196,5228,en,Management of Intestinal TB,2747
73,5229,en,Impact of COVID-19 on TB Elimination Efforts,
5199,5237,en,Management of Isolated intestinal Stricture,2748
5197,5238,en,Clinical Scenarios of Intestinal TB,2749
5185,5239,en,Hepatobiliary TB,2750
5200,5240,en,Diagnosis of Hepatobiliary TB,2751
5201,5241,en,Management of Hepatobiliary TB,2752
5202,5242,en,Clinical Scenarios of Hepatobiliary TB,2753
5187,5243,en,Female Genital TB,2754
5203,5244,en,Clinical Presentation of Female Genital TB,2755
5204,5245,en,Diagnosis of Female Genital TB,2756
5205,5246,en,Management of Female Genital TB,2757
5206,5247,en,Clinical Scenarios of Female Genital TB,2758
5248,5255,en,Vision for Partnerships,7557
5249,5256,en,Private Sector Engagement - Definition,7537
5250,5257,en,Scope of Public Private Mix,6190
5251,5258,en,Importance of PSE,
5333,5334,en,Supervisory Skills,2840
5332,5335,en,Follow up Activities after Supervision visits,4203
5331,5336,en,Conducting Supportive Supervision Visits,2848
5330,5337,en,Planning a Supervisory Activity,2860
5329,5338,en,Setting up a Supervisory System,3725
5328,5339,en,Prerequisites for an effective Supervision Plan,3960
5327,5340,en,Steps for setting up a Supervision Plan,3709
5326,5341,en,"Difference between Supervision, Monitoring and Evaluation",7430
5325,5342,en,Monitoring Cycle,4056
5324,5343,en,Importance of Monitoring and Evaluation,5190
5323,5344,en,Benefits of Supportive Supervision,2820
5322,5345,en,Invoicing for the services provided,4162
5321,5346,en,Contract extensions,4360
5320,5347,en,Contract renewal,4752
5319,5348,en,Consortiums,4467
5318,5349,en,Subcontracting,3703
5317,5350,en,Quality-Based Selection,2822
5316,5351,en,Quality and cost-based selection,2870
5315,5352,en,Least Cost Selection,4688
5314,5353,en,Hybrid contracts,2800
5313,5354,en,Basic Terms in contract management,7022
5312,5355,en,"Negotiation, selection and agreement signing for contract",4051
5311,5356,en,Technical and financial evaluation of Contract,7555
5310,5357,en,Submission and opening of RFP for contract,2839
5309,5358,en,Preparation of RFP and bid documents followed by organization of pre bid meeting,3962
5308,5359,en,Budget estimation for Contract,2824
5307,5360,en,Terms of Reference Preparation for Contract,2843
5306,5361,en,Request For Proposal requirements and administrative steps,5999
5305,5362,en,Steps in contracting process,2833
5304,5363,en,What is a contract?,2852
5303,5364,en,Budget heads relevant to PPP,2834
5302,5365,en,PIP Process at the district level,3966
5301,5366,en,Implementation experiences for the partnerships,4191
5300,5367,en,Pros and Cons of Cost estimation methods,2853
5299,5368,en,Cost estimation methods for the services provided,4753
5298,5369,en,Cost estimation for the services provided,2790
5297,5370,en,Preparing the ToR or the Scope of Work,3961
5296,5371,en,Challenges in bundling,2845
5295,5372,en,Types of bundles- Horizontal Bundling,2861
5294,5373,en,Bundling of services,2836
5293,5374,en,Prioritizing services for partnerships,3950
5292,5377,en,Summary of needs assessment,7549
5291,5378,en,Key Principles of Needs Assessment for Service Delivery Planning,5214
5290,5379,en,Gap Analysis for Service Delivery Plan,4199
5289,5380,en,Capacity Assessment for Service Delivery Plan,2842
5288,5381,en,Planning the Service Delivery,2866
5287,5382,en,Needs assessment for Service Delivery,2814
5286,5383,en,Steps to engage a service provider,3707
5285,5384,en,Pre-requisites for Designing Partnerships,2867
5284,5385,en,Key Features of a Partnerships Option,7111
5283,5386,en,Designing partnerships- An introduction,2792
5282,5387,en,The Patient-Provider Interface Agency,2846
5281,5388,en,Engagement Models for Intermediaries/Agencies for Partnerships,2794
5280,5389,en,Patient Provider Incentive Scheme,2862
5279,5390,en,Engagement Models for Private Healthcare Providers,4344
5278,5391,en,Indirect engagement with the private sector,2806
5277,5392,en,Modes of private sector engagement,2812
5276,5393,en,Opportunities in engaging the private sector in TB control,2817
5275,5394,en,Challenges in engaging the private sector in TB control,2851
5274,5395,en,Process of Mapping of Private Healthcare Providers,2855
5273,5396,en,Importance of Mapping of Private Healthcare Providers,2803
5272,5397,en,Mapping of private healthcare providers,2809
5271,5398,en,Overview of the private healthcare sector in India,2819
5270,5399,en,Private health care landscape- Meaning,4843
5269,5400,en,Non-Financial Incentives for Private-health care providers,2815
5268,5401,en,Incentives for private health care providers,4183
5267,5402,en,"The Clinical Establishment Act, 2010",2844
5266,5403,en,"Schedule H1 – Drugs & Cosmetics Act, 1940",
5265,5404,en,Gazette on Ban of Serological Tests for diagnosis of TB,7500
5264,5405,en,National Medical Commission: Code of Ethics,7521
5263,5406,en,Regulations or legal provisions related to NTEP,7110
5262,5407,en,Operational Manual for partnerships under NTEP 2023,4044
5261,5408,en,Guidance Document on Partnerships RNTCP 2019,2799
5260,5409,en,NTEP Policy promoting private sector participation,4687
5259,5410,en,Role of the private sector in healthcare delivery,7107
5253,5411,en,Other classifications of private stakeholders,7522
5252,5412,en,Rationale for involving Private Healthcare Providers,7106
5186,5413,en,Male Genital TB,2761
5207,5414,en,Clinical Presentations of Male Genital Tuberculosis,2760
5208,5415,en,Diagnosis of Male Genital Tuberculosis,2762
5209,5416,en,Management of Male Genital Tuberculosis,2764
5210,5417,en,Clinical Scenarios of Male Genital Tuberculosis,2768
5181,5418,en,Urogenital TB,4685
5211,5419,en,Clinical Presentation of Urinary TB,2772
5213,5420,en,Management of Urinary TB,2777
5212,5421,en,Diagnosis of Urinary TB,2783
5214,5422,en,Clinical Scenarios Urinary TB,2785
5446,5448,en,Using Indicators for Monitoring PPM under NTEP,7556
5447,5449,en,Suggestive List of Indicators for Partnerships Review,4683
5445,5450,en,Setting up a monitoring and evaluation plan,2849
5456,5459,en,TB Mukt Panchayat Initiative,7085
5457,5460,en,Methodology for TB Mukt Panchayat,2938
5458,5461,en,Certification Process for TB Mukt Panchayat,7086
5483,5496,en,Community Structure and its role in NTEP,2827
5501,5502,en,TB Forum at Block level,2875
5500,5503,en,Suggested agenda points for District TB Forum meetings,2873
5499,5504,en,Secretariat & Financial Support for District TB Forum,2876
5498,5505,en,Functions of District TB Forum,2874
5497,5506,en,Functions of State TB Forum,2872
5488,5507,en,Roles & responsibilities of Family Care Givers in TB care,2829
5487,5508,en,Tools for engaging Family Care Giver in TB care,2831
5486,5509,en,Criteria to choose a Family Care Giver,2832
5484,5510,en,Family Care Giver for a person affected by TB,2883
5491,5511,en,PMTBMBA and Ni-kshay 2.0 Portal,7073
